PRISM Time Series Data
Locations: 42
"Climate variables: ppt,tmin,tmax"
Spatial resolution: 800m
Monthly 1991-2020 Normals
Dataset: Norm91m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2025-Oct-28
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmax (degrees C)
43790,-110.9985,32.3172,721,June,6.89,20.3,38.4
43790,-110.9985,32.3172,721,July,48.58,23.8,38.3
43790,-110.9985,32.3172,721,August,54.52,23.3,37.3
43790,-110.9985,32.3172,721,September,31.59,20.4,35.5
43790,-110.9985,32.3172,721,October,16.85,13.7,30.7
43790,-110.9985,32.3172,721,November,16.61,7.4,24.4
43790,-110.9985,32.3172,721,December,26.71,3.2,18.9
43790,-110.9985,32.3172,721,Annual,279.45,12.8,29.1

44095,-110.9083,32.2457,753,January,26.50,3.4,19.2
44095,-110.9083,32.2457,753,February,25.10,4.8,20.7
44095,-110.9083,32.2457,753,March,17.57,7.5,24.3
44095,-110.9083,32.2457,753,April,6.90,10.3,28.3
44095,-110.9083,32.2457,753,May,3.96,14.9,33.0
44095,-110.9083,32.2457,753,June,7.09,20.2,38.3
44095,-110.9083,32.2457,753,July,48.85,23.7,38.1
44095,-110.9083,32.2457,753,August,58.73,23.2,37.2
44095,-110.9083,32.2457,753,September,33.81,20.3,35.4
44095,-110.9083,32.2457,753,October,16.72,13.6,30.5
44095,-110.9083,32.2457,753,November,15.09,7.4,24.3
44095,-110.9083,32.2457,753,December,28.02,3.2,18.8
44095,-110.9083,32.2457,753,Annual,288.35,12.7,29.0

44101,-110.9073,32.2455,753,January,26.50,3.4,19.2
44101,-110.9073,32.2455,753,February,25.10,4.8,20.7
44101,-110.9073,32.2455,753,March,17.57,7.5,24.3
44101,-110.9073,32.2455,753,April,6.90,10.3,28.3
44101,-110.9073,32.2455,753,May,3.96,14.9,33.0
44101,-110.9073,32.2455,753,June,7.09,20.2,38.3
44101,-110.9073,32.2455,753,July,48.85,23.7,38.1
44101,-110.9073,32.2455,753,August,58.73,23.2,37.2
44101,-110.9073,32.2455,753,September,33.81,20.3,35.4
44101,-110.9073,32.2455,753,October,16.72,13.6,30.5
44101,-110.9073,32.2455,753,November,15.09,7.4,24.3
44101,-110.9073,32.2455,753,December,28.02,3.2,18.8
44101,-110.9073,32.2455,753,Annual,288.35,12.7,29.0

44112,-111.0741,32.2975,712,January,25.35,3.6,19.4
44112,-111.0741,32.2975,712,February,25.95,4.9,20.9
44112,-111.0741,32.2975,712,March,17.33,7.6,24.6
44112,-111.0741,32.2975,712,April,7.09,10.5,28.6
44112,-111.0741,32.2975,712,May,3.49,15.1,33.4
44112,-111.0741,32.2975,712,June,7.86,20.4,38.7
44112,-111.0741,32.2975,712,July,45.62,24.0,38.5
44112,-111.0741,32.2975,712,August,58.84,23.4,37.5
44112,-111.0741,32.2975,712,September,27.97,20.5,35.7
44112,-111.0741,32.2975,712,October,18.61,13.8,30.9
44112,-111.0741,32.2975,712,November,17.30,7.5,24.4
44112,-111.0741,32.2975,712,December,28.47,3.3,18.9
44112,-111.0741,32.2975,712,Annual,283.87,12.9,29.3

44181,-110.9501,32.2459,735,January,25.49,3.4,19.3
44181,-110.9501,32.2459,735,February,23.98,4.9,20.8
44181,-110.9501,32.2459,735,March,16.68,7.6,24.4
44181,-110.9501,32.2459,735,April,7.16,10.4,28.3
44181,-110.9501,32.2459,735,May,3.83,14.9,33.1
44181,-110.9501,32.2459,735,June,7.01,20.3,38.4
44181,-110.9501,32.2459,735,July,49.38,23.8,38.2
44181,-110.9501,32.2459,735,August,58.40,23.3,37.2
44181,-110.9501,32.2459,735,September,32.79,20.4,35.4
44181,-110.9501,32.2459,735,October,16.74,13.6,30.6
44181,-110.9501,32.2459,735,November,15.77,7.4,24.3
44181,-110.9501,32.2459,735,December,27.04,3.3,18.8
44181,-110.9501,32.2459,735,Annual,284.28,12.8,29.1

44604,-110.9831,32.4099,818,January,29.51,3.4,19.0
44604,-110.9831,32.4099,818,February,28.09,4.7,20.5
44604,-110.9831,32.4099,818,March,19.62,7.5,24.0
44604,-110.9831,32.4099,818,April,7.30,10.5,28.0
44604,-110.9831,32.4099,818,May,4.64,14.7,32.8
44604,-110.9831,32.4099,818,June,6.51,20.3,38.1
44604,-110.9831,32.4099,818,July,51.65,23.3,37.9
44604,-110.9831,32.4099,818,August,61.45,22.8,37.0
44604,-110.9831,32.4099,818,September,29.89,20.0,35.2
44604,-110.9831,32.4099,818,October,20.79,13.7,30.3
44604,-110.9831,32.4099,818,November,18.00,7.5,24.1
44604,-110.9831,32.4099,818,December,30.32,3.2,18.6
44604,-110.9831,32.4099,818,Annual,307.77,12.6,28.8

46990,-110.8708,32.2483,759,January,27.53,3.4,19.2
46990,-110.8708,32.2483,759,February,26.10,4.8,20.7
46990,-110.8708,32.2483,759,March,19.05,7.5,24.3
46990,-110.8708,32.2483,759,April,7.25,10.2,28.2
46990,-110.8708,32.2483,759,May,4.27,14.8,33.0
46990,-110.8708,32.2483,759,June,7.89,20.1,38.3
46990,-110.8708,32.2483,759,July,51.61,23.7,38.1
46990,-110.8708,32.2483,759,August,61.04,23.1,37.2
46990,-110.8708,32.2483,759,September,32.62,20.2,35.4
46990,-110.8708,32.2483,759,October,16.65,13.5,30.5
46990,-110.8708,32.2483,759,November,16.40,7.3,24.2
46990,-110.8708,32.2483,759,December,29.49,3.2,18.8
46990,-110.8708,32.2483,759,Annual,299.90,12.7,29.0

57652,-111.9830,33.6830,492,January,31.07,6.0,18.8
57652,-111.9830,33.6830,492,February,33.69,7.2,20.3
57652,-111.9830,33.6830,492,March,29.17,9.8,24.0
57652,-111.9830,33.6830,492,April,9.06,13.0,27.8
57652,-111.9830,33.6830,492,May,4.88,17.6,32.8
57652,-111.9830,33.6830,492,June,1.43,22.6,38.2
57652,-111.9830,33.6830,492,July,20.66,26.5,39.7
57652,-111.9830,33.6830,492,August,29.32,26.3,39.0
57652,-111.9830,33.6830,492,September,18.10,22.9,36.4
57652,-111.9830,33.6830,492,October,19.20,16.5,30.4
57652,-111.9830,33.6830,492,November,17.80,10.1,23.7
57652,-111.9830,33.6830,492,December,29.44,5.6,18.1
57652,-111.9830,33.6830,492,Annual,243.83,15.3,29.1

